,Mark,belong,url
3637,W HUNTER & Co PATENT PORTOBELLO,My own brick examples,https://www.scottishbrickhistory.co.uk/hunter-w-patent-portobello/
3638,W MACINTYRE JUN & CO REDSTONE FIRE CLAY WORKS KILWINNING,My own brick examples,https://www.scottishbrickhistory.co.uk/w-macintyre-jun-co-redstone-fire-clay-works-kilwinning/
3639,WIL ?  ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/wil/
3640,WILLIAM AITKEN PATENT GLASGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=50291&preview=true
3641,WILLIAM GILCHRIST CROW ROAD PARTICK GLASGOW 1883,My own brick examples,https://www.scottishbrickhistory.co.uk/william-gilchrist-crow-road-partick-1883/
3642,WILLIAM PORTER PATENT GLASGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/william-porter-patent-glasgow/
3643,WILSON & SON BARLINNIE,My own brick examples,https://www.scottishbrickhistory.co.uk/wilson-son-barlinnie/
3644,WILSON & SON BARLINNIE,My own brick examples,https://www.scottishbrickhistory.co.uk/wilson-and-son-barlinnie/
3645,WILSON SEAFIELD ST ANDREWS,My own brick examples,https://www.scottishbrickhistory.co.uk/wilson-seafield-st-andrews/
3646,WINCHBURGH,My own brick examples,https://www.scottishbrickhistory.co.uk/winchburgh/
3647,WINCHBURGH,My own brick examples,https://www.scottishbrickhistory.co.uk/winchburgh-2/
3648,WM  ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/wm/
3649,WM ALLAN JR GLASGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/wm-allan-jr-glasgow/
3650,WM HUDSPITH & CO WISHAW,My own brick examples,https://www.scottishbrickhistory.co.uk/wm-hudspith-co-wishaw/
3651,WM HUDSPITH & CO WISHAW,My own brick examples,https://www.scottishbrickhistory.co.uk/wm-hudspith-co-wishaw-2/
3652,WM HUDSPITH & CO WISHAW,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/wp-admin/post.php?post=23012&action=edit
3653,WM NELSON JR NEW  YORK & GLASGOW_ C 72,My own brick examples,https://www.scottishbrickhistory.co.uk/wm-nelson-jr-new-york-glasgow-c-72/
3654,WM NELSON JR W H & CO GLASGOW,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/wm-nelson-jr-w-h-co-glasgow/
3655,WOOD & SON PERTH,My own brick examples,https://www.scottishbrickhistory.co.uk/wood-son-perth/
3656,WOODISON STEEL,My own brick examples,https://www.scottishbrickhistory.co.uk/woodison-steel-3/
3657,WOODISON STEEL,My own brick examples,https://www.scottishbrickhistory.co.uk/woodison-steel-2/
3658,WOODISON STEEL 2,My own brick examples,https://www.scottishbrickhistory.co.uk/woodison-steel/
3659,WOODHALL,My own brick examples,https://www.scottishbrickhistory.co.uk/woodhall/
3660,WOODHALL,My own brick examples,https://www.scottishbrickhistory.co.uk/woodhall-2/
3661,WRIGHT L  ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/wright-l/
3662,WTH & CO        ,My own brick examples,https://www.scottishbrickhistory.co.uk/wth-co/
3663,WTH & CO        ,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/wth-co-2/
3664,W 8        ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/w-8/
3665,W 8 GLENBOIG_,My own brick examples,https://www.scottishbrickhistory.co.uk/w8-glenboig/
3666,W 11 GLENBOIG,My own brick examples,https://www.scottishbrickhistory.co.uk/w11-glenboig/
3667,W 12_,My own brick examples,https://www.scottishbrickhistory.co.uk/w12/
3668,W 12 GLENBOIG,My own brick examples,https://www.scottishbrickhistory.co.uk/w12-glenboig/
3669,W 14 CASTLECARY,My own brick examples,https://www.scottishbrickhistory.co.uk/w14-castlecary/
3670,W 81  _     ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/w-81/
3671,X,My own brick examples,https://www.scottishbrickhistory.co.uk/x/
3672,X,My own brick examples,https://www.scottishbrickhistory.co.uk/x-2/
3673,X  .,My own brick examples,https://www.scottishbrickhistory.co.uk/x-3/
3674,X GLENBOIG,My own brick examples,https://www.scottishbrickhistory.co.uk/x-glenboig/
3675,X MCINTYRE        ,My own brick examples,https://www.scottishbrickhistory.co.uk/x-mcintrye/
3676,X MORNINGSIDE,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=55223&preview=true
3677,XX,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=47958&preview=true
3678,Y HEATHFIELD,My own brick examples,https://www.scottishbrickhistory.co.uk/y-heathfield/
3679,YOUNG,My own brick examples,https://www.scottishbrickhistory.co.uk/young/
3680,YOUNG,My own brick examples,https://www.scottishbrickhistory.co.uk/young-2/
3681,YOUNG P,My own brick examples,https://www.scottishbrickhistory.co.uk/young-p/
3682,YOUNGS,My own brick examples,https://www.scottishbrickhistory.co.uk/youngs-3/
3683,YOUNGS,My own brick examples,https://www.scottishbrickhistory.co.uk/youngs/
3684,YOUNG__,My own brick examples,https://www.scottishbrickhistory.co.uk/youngs-2/
3685,YOUNG__ GLENBOIG,My own brick examples,https://www.scottishbrickhistory.co.uk/youngs-glenboig/
3686,YOUNG__ GLENBOIG,My own brick examples,https://www.scottishbrickhistory.co.uk/youngs-glenboig-2/
3687,YOUNG__ PATENT,My own brick examples,https://www.scottishbrickhistory.co.uk/youngs-patent/
3688,Y 4 CASTLECARY,My own brick examples,https://www.scottishbrickhistory.co.uk/y4-castlecary/
3689,Y 8 GEM,My own brick examples,https://www.scottishbrickhistory.co.uk/y8-gem/
3690,Y 8 GLENBOIG,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=62976&preview=true
3691,Y 10 GLENBOIG,My own brick examples,https://www.scottishbrickhistory.co.uk/y-10-glenboig/
3692,Y 12,My own brick examples,https://www.scottishbrickhistory.co.uk/y12/
3693,Y 12 GLENBOIG,My own brick examples,https://www.scottishbrickhistory.co.uk/y12-glenboig/
3694,Z Stein,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/z-stein/
3695,*P G*,My own brick examples,https://www.scottishbrickhistory.co.uk/p-g/
3696,??NACO GREAT BRITAIN        ,My own brick examples,https://www.scottishbrickhistory.co.uk/naco-great-britain/
3697,00363 ND 216 Y,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=50837&preview=true
3698,3/2 3/4       ,My own brick examples,https://www.scottishbrickhistory.co.uk/32-34/
3699,1/2 GARNKIRK,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/garnkirk-7/
3700,1 ATLAS,My own brick examples,https://www.scottishbrickhistory.co.uk/1-atlas/
3701,1 CALDER,My own brick examples,https://www.scottishbrickhistory.co.uk/1-calder/
3702,1 CHERRYTON,My own brick examples,https://www.scottishbrickhistory.co.uk/1-cherryton/
3703,1 CHERRYTON 2,My own brick examples,https://www.scottishbrickhistory.co.uk/1-cherryton-2/
3704,1 CUMBERNAULD,My own brick examples,https://www.scottishbrickhistory.co.uk/1-cumbernauld/
3705,1 DOUGALL,My own brick examples,https://www.scottishbrickhistory.co.uk/1-dougall/
3706,1_GLENBOIG EK_,My own brick examples,https://www.scottishbrickhistory.co.uk/glenboig-ek/
3707,1 HURLL GLASGOW,My own brick examples,https://www.scottishbrickhistory.co.uk/1-hurll-glasgow/
3708,1   MYRTLE SD A,My own brick examples,https://www.scottishbrickhistory.co.uk/1-myrtle-sd-a/
3709,1 STEIN LADLE 02,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/?p=51972&preview=true
3710,1..       ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/1/
3711,2,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/2/
3712,1 HDR,My own brick examples,https://www.scottishbrickhistory.co.uk/1-hdr/
3713,2 ATLAS,My own brick examples,https://www.scottishbrickhistory.co.uk/2-atlas/
3714,2 COLTNESS,My own brick examples,https://www.scottishbrickhistory.co.uk/2-coltness/
3715,2 DOURIE,My own brick examples,https://www.scottishbrickhistory.co.uk/2-dourie/
3716,2 S,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/2-s/
3717,2 THISTLE,My own brick examples,https://www.scottishbrickhistory.co.uk/2-thistle/
3718,3,My own brick examples,https://www.scottishbrickhistory.co.uk/3-3/
3719,3 GLENBOIG,My own brick examples,https://www.scottishbrickhistory.co.uk/3-glenboig-2/
3720,3 GLENBOIG,My own brick examples,https://www.scottishbrickhistory.co.uk/3-glenboig-3/
3721,3 GLENBOIG ED 257,My own brick examples,https://www.scottishbrickhistory.co.uk/3-glenboig-ed-257/
3722,4 CALDER,My own brick examples,https://www.scottishbrickhistory.co.uk/4-calder/
3723,4 ETNA,My own brick examples,https://www.scottishbrickhistory.co.uk/4-etna/
3724,4 FALCON,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/4-falcon/
3725,5 GLENBOIG,My own brick examples,https://www.scottishbrickhistory.co.uk/5-glenboig/
3726,5 MORNINGSIDE,My own brick examples,https://www.scottishbrickhistory.co.uk/5-morningside/
3727,5  _     ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/5/
3728,5,My own brick examples,https://www.scottishbrickhistory.co.uk/5-2/
3729,5FT3  _     ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/5ft3/
3730,5 THISTLE 1,My own brick examples,https://www.scottishbrickhistory.co.uk/5-thistle-1/
3731,5 6,My own brick examples,https://www.scottishbrickhistory.co.uk/5-6/
3732,5 6,My own brick examples,https://www.scottishbrickhistory.co.uk/5-6-2/
3733,6 P Dourie,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/6p-dourie/
3734,6 1/2,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/6-12/
3735,7  _     ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/7-2/
3736,7  _     ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/7/
3737,7,My own brick examples,https://www.scottishbrickhistory.co.uk/7-3/
3738,7 DOURIE,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=56780&preview=true
3739,7 DYKEHEAD 4,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/7-dykehead-4/
3740,8 CALDER,My own brick examples,https://www.scottishbrickhistory.co.uk/8-calder-2/
3741,8 DIXON,My own brick examples,https://www.scottishbrickhistory.co.uk/8-calder/
3742,8 MORNINGSIDE,My own brick examples,https://www.scottishbrickhistory.co.uk/8-morningside/
3743,9 DOUGALL,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/9-dougall/
3744,9 NETTLE,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/9-nettle/
3745,9 STARWORKS J*D GLENBOIG,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/wp-admin/post.php?post=55248&action=edit
3746,10 B,My own brick examples,https://www.scottishbrickhistory.co.uk/10b/
3747,11 F  ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/11f/
3748,11 THISTLE 24   36,My own brick examples,https://www.scottishbrickhistory.co.uk/11-thistle-24-36/
3749,12 CALDER,My own brick examples,https://www.scottishbrickhistory.co.uk/12-calder/
3750,12 HURLL,My own brick examples,https://www.scottishbrickhistory.co.uk/12-hurll/
3751,15,My own brick examples,https://www.scottishbrickhistory.co.uk/15-2/
3752,16 THISTLE,My own brick examples,https://www.scottishbrickhistory.co.uk/?p=47565&preview=true
3753,18 THISTLE,My own brick examples,https://www.scottishbrickhistory.co.uk/18-thistle/
3754,20   Unidentified maker    ,My own brick examples,https://www.scottishbrickhistory.co.uk/20/
3755,20 125   Unidentified maker    ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/20-125/
3756,25  _Unidentified maker    ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/25/
3757,25 JSC & CO,My own brick examples,https://www.scottishbrickhistory.co.uk/25-jgs-co/
3758,30 SPECIAL  ,My own brick examples,https://www.scottishbrickhistory.co.uk/30-special/
3759,33A  _      _ ,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/33a/
3760,35 GLENBOIG,My own brick examples,https://www.scottishbrickhistory.co.uk/35-glenboig/
3761,37 GLENBOIG,My own brick examples,https://www.scottishbrickhistory.co.uk/37-glenboig/
3762,45 D V 1/2 B,My own brick examples,https://www.scottishbrickhistory.co.uk/45d-v-12b/
3763,48 ALD,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/48-ald-2/
3764,50,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/50/
3765,63 D EB 4,My own brick examples,https://www.scottishbrickhistory.co.uk/63d-eb4/
3766,68 ARMSTRONG__ 9,My own brick examples,https://www.scottishbrickhistory.co.uk/68-armstrongs-9/
3767,78 NETTLE   D 5,My own brick examples,https://www.scottishbrickhistory.co.uk/78-nettle-d-5/
3768,106,Brick maker is unknown but found in Scottish,https://www.scottishbrickhistory.co.uk/106/
3769,218Z NETTLE D,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/?p=56350&preview=true
3770,288 x 16,My own brick examples,https://www.scottishbrickhistory.co.uk/3-x-fire-grates-possibly-manufactured-by-the-carron-co-falkirk/
3771,288 x 18,My own brick examples,https://www.scottishbrickhistory.co.uk/3-x-fire-grates-possibly-manufactured-by-the-carron-co-falkirk/
3772,300 x 12,My own brick examples,https://www.scottishbrickhistory.co.uk/3-x-fire-grates-possibly-manufactured-by-the-carron-co-falkirk/
3773,311 STEIN 40 V,My own brick examples,https://www.scottishbrickhistory.co.uk/311-stein-40-v/
3774,825 THISTLE,My own brick examples,https://www.scottishbrickhistory.co.uk/825-thistle-70/
3775,1113 MUL M STEIN,My own brick examples,https://www.scottishbrickhistory.co.uk/1113-mul-m-stein/
3776,1311 STEIN 40 V,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/1311-stein-40-v/
3777,1446 H 162 STEIN SILLIMANITE,My own brick examples,https://www.scottishbrickhistory.co.uk/1446-h-162-stein-sillimanite/
3778,1667 STEIN HTI,My own brick examples,https://www.scottishbrickhistory.co.uk/1667-stein-hti/
3779,1784 SILLIMANITE LSPE 7102 W DETRICK,My own brick examples,https://www.scottishbrickhistory.co.uk/1784-sillimanite-lspe-7102-w-detrick/
3780,1806 NETTLE A 1 132 LIPTAK,My own brick examples,https://www.scottishbrickhistory.co.uk/1806-nettle-a1-132-liptak/
3781,1828 BA 162 THISTLE,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/1828-ba-162-thistle/
3782,1833 BLACKNESS DRAIN,My own brick examples,https://www.scottishbrickhistory.co.uk/1833-blackness-drain/
3783,1909 CALDER,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/1909-calder/
3784,2033 STEIN LADLE,My own brick examples,https://www.scottishbrickhistory.co.uk/2033-stein-ladle/
3785,2282 5 STEIN 5,My own brick examples,https://www.scottishbrickhistory.co.uk/stein-2282-5-5/
3786,2545 THISTLE,My own brick examples,https://www.scottishbrickhistory.co.uk/2545-thistle-2-1/
3787,2636 6 MULLITE,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/?p=51166&preview=true
3788,2983 THISTLE D M11,My own brick examples,https://www.scottishbrickhistory.co.uk/2983-thistle-d-m11/
3789,3101 R 4339 STEIN HTI,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/3101-r4339-stein-hti/
3790,3146D STEIN SILLIMANITE,My own brick examples,https://www.scottishbrickhistory.co.uk/stein-sillimanite/
3791,3274 THISTLE D A,My own brick examples,https://www.scottishbrickhistory.co.uk/3274-thistle-d-a/
3792,4023 G THISTLE,My own brick examples,https://www.scottishbrickhistory.co.uk/4023-g-thistle/
3793,4339 STEIN HTI,My own brick examples,https://www.scottishbrickhistory.co.uk/4339-stein-hti/
3794,4422 THISTLE,My own brick examples,https://www.scottishbrickhistory.co.uk/4422-thistle/
3795,4439 G THISTLE_,My own brick examples,https://www.scottishbrickhistory.co.uk/4439-g-thistle/
3796,4506 THISTLE D M 12,My own brick examples,https://www.scottishbrickhistory.co.uk/4506-thistle-d-m12/
3797,4506 THISTLE D M 16,My own brick examples,https://www.scottishbrickhistory.co.uk/4506-thistle-d-m16/
3798,4506 THISTLE T M 11,My own brick examples,https://www.scottishbrickhistory.co.uk/4506-thistle-t-m11/
3799,5057 THISTLE 2,My own brick examples,https://www.scottishbrickhistory.co.uk/5057-thistle-2/
3800,5080 THISTLE 31,My own brick examples,https://www.scottishbrickhistory.co.uk/5080-thistle/
3801,5325 NETTLE A __rrow_,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/5325-nettle-a-arrow/
3802,5355 B 2 MULLITE M,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/?p=74303&preview=true
3803,5614 7 BLUEBELL,Other collectors or those I have left in situ,https://www.scottishbrickhistory.co.uk/5614-7-bluebell/
